filepath;artist;title;album;duration;status;yt_video_id;yt_url;yt_score;error_message
\\DESKTOP-U8AN9SJ\Musique\Soul\Otis Redding\The Very Best of\13. The Happy Song (Dum-Dum).mp3;Otis Redding;The Happy Song;Best Of;165.42837293446962;low_confidence;1TYVA8S8QWw;https://music.youtube.com/watch?v=1TYVA8S8QWw;84;
\\DESKTOP-U8AN9SJ\Musique\Soul\Stevie Wonder\(14) Stevie Wonder - Master Blaster (Jammin).mp3;Stevie Wonder;Master Blaster;Best Of;289.3711161019432;low_confidence;44F34jc7wGI;https://music.youtube.com/watch?v=44F34jc7wGI;84;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Soundtrack\Sister Act 2_ Back in the Habit\06 His Eye Is on the Sparrow.mp3;Lauryn Hill & Tanya Blount;His Eye Is on the Sparrow;Back in the Habit;270.43099618018584;low_confidence;7kcRBoTi9CI;https://music.youtube.com/watch?v=7kcRBoTi9CI;84;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Variété Etrangère\Manu Chao\Clandestino\Manu Chao - Dia Luna... Dia Pena.mp3;Manu Chao;Dia Luna... Dia Pena;Clandestino;90.17469387755102;low_confidence;ggn8rF9xVq4;https://music.youtube.com/watch?v=ggn8rF9xVq4;84;
\\DESKTOP-U8AN9SJ\Musique\Variété Française\La Rue Kétanou\La Rue Kétanou\en attendant les caravanes\08 pépé.mp3;La Rue Kétanou;Pépé;en attendant les caravanes;261.35510204081635;low_confidence;SI4jCh77ZNs;https://music.youtube.com/watch?v=SI4jCh77ZNs;84;
\\DESKTOP-U8AN9SJ\Musique\Electro\Moby\Moby - Rafters.mp3;Moby;Rafters;18;202.35086417342058;imported;MxQALQpr9bI;https://music.youtube.com/watch?v=MxQALQpr9bI;85;
\\DESKTOP-U8AN9SJ\Musique\Folk\Neil Young\Everybody Knows This Is Nowhere\06 Running Dry (Requiem For The Rockets).m4a;Neil Young;Running Dry (Requiem For The Rockets);Everybody Knows This Is Nowhere;336.155283446712;imported;ZjPC4dDqX4U;https://music.youtube.com/watch?v=ZjPC4dDqX4U;85;
\\DESKTOP-U8AN9SJ\Musique\Hard Rock\AC DC\Highway To Hell\TNT.mp3;AC/DC;TNT;Highway To Hell;214.61730151131778;imported;NhsK5WExrnE;https://music.youtube.com/watch?v=NhsK5WExrnE;85;
\\DESKTOP-U8AN9SJ\Musique\Pop\Pink Floyd\Best Of Pink Floyd\CD 2\11. frigland blues.mp3;Pink Floyd;frigland blues;Best Of;178.5549822226274;imported;ULJeUazy6dc;https://music.youtube.com/watch?v=ULJeUazy6dc;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\Eazy E - Real muthafuckin G's.mp3;Eazy E;Real muthafuckin G's;;287.20475962524785;imported;Ik43LN0l_g4;https://music.youtube.com/watch?v=Ik43LN0l_g4;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Rap\50 Cent\The  Massacre\50 Cent - 21 - I Don't Need 'Em - Massacre.mp3;50 Cent;I Don't Need Em;The Massacre;200.91425446733717;imported;bsKvpkQC32Q;https://music.youtube.com/watch?v=bsKvpkQC32Q;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\Gym Class Heroes\The Papercut Chronicles\Gym Class Heroes-wejusfreestylin'pt2-14.mp3;Gym Class Heroes;wejusfreestylin'pt2;The Papercut Chronicles;72.69877551020409;imported;5nJMNNpER1c;https://music.youtube.com/watch?v=5nJMNNpER1c;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\Kanye West\Graduation (2007)\01- Morning (intro).mp3;Kanye West;Good Morning (Intro);Graduation;195.2391836734694;imported;WwYbTxOZF0k;https://music.youtube.com/watch?v=WwYbTxOZF0k;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\Kid Cudi\Best Of Kid Cudi\06 - Pursuit of Happiness (ft MGMT  Ratatat).mp3;Kid Cudi;Pursuit of Happiness (ft. MGMT  Ratatat);Best Of Kid Cudi;300.22530612244896;imported;a91-vAMJkh0;https://music.youtube.com/watch?v=a91-vAMJkh0;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\NTM\Best of\13 La Fièvre (Live).mp3;Suprême NTM;La Fièvre (Live);Best Of NTM;257.4040972636062;imported;e4y7o9aZtWs;https://music.youtube.com/watch?v=e4y7o9aZtWs;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Rap\Outkast\Greatest Hits(2010)\19 - Da Art of Storytellin', Pt. 1.mp3;OutKast;Da Art of Storytellin', Pt. 1;Greatest Hits;222.45877551020408;imported;qgnHmtsjFN4;https://music.youtube.com/watch?v=qgnHmtsjFN4;85;
\\DESKTOP-U8AN9SJ\Musique\Rap\Outkast\Greatest Hits(2010)\20 - Da Art of Storytellin', Pt. 2.mp3;OutKast;Da Art of Storytellin', Pt. 2;Greatest Hits;167.86285714285714;imported;tMZ5TTDM-Jk;https://music.youtube.com/watch?v=tMZ5TTDM-Jk;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Alborosie\Alborosie - Tribal War.mp3;Alborosie;Tribal War;                              ;227.9791404929612;imported;L0btPFe9M8g;https://music.youtube.com/watch?v=L0btPFe9M8g;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Bascom X\Bascom X - Promo\Bascom X - Hard Times Riddim - Lonely.mp3;Bascom X;Lonely;Hard Times Riddim;221.13107183543272;imported;n1g8_xTvQbQ;https://music.youtube.com/watch?v=n1g8_xTvQbQ;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Bob Marley\The Gold Collection\2-03 Soul Shakedown Party.m4a;Bob Marley;Soul Shakedown Party;The Gold Collection;187.31537414965987;imported;7KCFrwM_6g0;https://music.youtube.com/watch?v=7KCFrwM_6g0;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Capleton\1991 - Capleton -  Gold\Gold - 05 - Young Fresh & Green.mp3;Capleton;05 - Young Fresh & Green;Gold;217.08993073533867;imported;Jtb0dxTdMWo;https://music.youtube.com/watch?v=Jtb0dxTdMWo;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Capleton\2004 - Capleton - The People Dem\10-capleton-woman_dem_a_gwan-ras.mp3;Capleton;woman dem a gwan;The People Dem;223.26857142857142;imported;weVZkrZT1mI;https://music.youtube.com/watch?v=weVZkrZT1mI;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Chezidek\2009 - Chezidek - Herbalist\Chezidek - A Day Like This (feat. Teflon).mp3;Chezidek;A Day Like This (feat. Teflon);Herbalist;235.5688764110815;imported;Y-7zAe1ON5c;https://music.youtube.com/watch?v=Y-7zAe1ON5c;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Damian Marley\1996 - Mr. Marley\09. One More Cup Of Coffee.mp3;Damian Marley;One More Cup Of Coffee;Mr. Marley (Remastered);266.9521326335257;imported;BLAOjuel-fo;https://music.youtube.com/watch?v=BLAOjuel-fo;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Damian Marley\2001 - Halfway Tree\11. Give Dem Some Way feat. Daddigan.mp3;Damian Marley;Give Dem Some Way feat. Daddigan;Halfway Tree;241.5769228365159;imported;3ADfmvQjcyQ;https://music.youtube.com/watch?v=3ADfmvQjcyQ;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Damian Marley\Best Of Damian Marley\11. Give Dem Some Way feat. Daddigan.mp3;Damian Marley;Give Dem Some Way feat. Daddigan;Halfway Tree;241.5769228365159;imported;3ADfmvQjcyQ;https://music.youtube.com/watch?v=3ADfmvQjcyQ;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Damian Marley\Mr. Marley (1996)\09 One More Cup of Coffee.mp3;Damian Marley;One More Cup of Coffee;Mr. Marley;267.3343167808052;imported;BLAOjuel-fo;https://music.youtube.com/watch?v=BLAOjuel-fo;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Dub Incorporation\Hors Contrôle (2010)\01 - Dub Inc - Tout ce qu'ils veulent.mp3;Dub Incorporation;Tout Ce Qu'Ils Veulent;Hors Contrôle;329.69142857142856;imported;egmPvpj_uAI;https://music.youtube.com/watch?v=egmPvpj_uAI;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Iration Steppas\Time Bomb\07 - Coming Your Way.mp3;Iration Steppas;Coming Your Way;Time Bomb;223.3208163265306;imported;S5FMuLWKrHU;https://music.youtube.com/watch?v=S5FMuLWKrHU;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Iration Steppas\Time Bomb\09 - Changed My Mind.mp3;Iration Steppas;Changed My Mind;Time Bomb;206.60244897959183;imported;ByhS97wg5L0;https://music.youtube.com/watch?v=ByhS97wg5L0;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Michael Franti & Spearhead\Songs from the Front Porch\04 Love'll Set Me Free.mp3;Michael Franti & Spearhead;Love'll Set Me Free;Songs from the Front Porch;221.3845043824805;imported;GRGfKDVw1GY;https://music.youtube.com/watch?v=GRGfKDVw1GY;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Michael Franti & Spearhead\Songs from the Front Porch\06 Anybody Seen My Mind.mp3;Michael Franti & Spearhead;Anybody Seen My Mind;Songs from the Front Porch;239.831045934647;imported;HJkFly_wl38;https://music.youtube.com/watch?v=HJkFly_wl38;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\Best Of Shaggy\Shaggy - Can't Hold We .mp3;Shaggy;Can't Hold We;Best Of Shaggy;159.30956027127542;imported;Pxt35lA_fhM;https://music.youtube.com/watch?v=Pxt35lA_fhM;85;
\\DESKTOP-U8AN9SJ\Musique\Reggae\TOK\2005 - T.O.K. - Unknown Language\10-tok-wah_gwan-cms.mp3;TOK                           ;Wah Gwan                      ;Unknown Language              ;170.31836734693877;imported;4YB6ARHJgaw;https://music.youtube.com/watch?v=4YB6ARHJgaw;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Crosby Stills and Nash\Greatest Hits (2005)\17-Crosby_Stills_Nash_And_Young-In_My_Dreams-HHI.mp3;Crosby Stills Nash And Young;In My Dreams;Greatest Hits;313.6261224489796;imported;z5EvWBj5SAQ;https://music.youtube.com/watch?v=z5EvWBj5SAQ;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Estopa\2008 - Estopa.Allenrok\04 - Rumbaketumba.mp3;Estopa;Rumbaketumba;Allenrok;187.52450542238336;imported;sIZGqfWyJ0c;https://music.youtube.com/watch?v=sIZGqfWyJ0c;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Early Day\07-Achilles Last Stand - Led Zeppelin.mp3;Led Zeppelin;Achilles Last Stand;Early Day;622.6836055202792;imported;kh2HyQOz1So;https://music.youtube.com/watch?v=kh2HyQOz1So;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\03 - Good Times Bad Times.mp3;Led Zeppelin;Good Times Bad Times;Greatest Hits;168.23965721578998;imported;lsZG7n7ries;https://music.youtube.com/watch?v=lsZG7n7ries;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\10 - How Many More Times.mp3;Led Zeppelin;How Many More Times;Greatest Hits;510.15371631741397;imported;y-5o2f9wzmw;https://music.youtube.com/watch?v=y-5o2f9wzmw;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\12 - Going to California.mp3;Led Zeppelin;Going to California;Greatest Hits;211.69094200539186;imported;PDIz4talyQk;https://music.youtube.com/watch?v=PDIz4talyQk;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Beach Boys\[2001] The Very Best Of\Help Me Rhonda.mp3;The Beach Boys;Help Me Rhonda;The Very Best Of;167.9509485401816;imported;j1THDLgL_bs;https://music.youtube.com/watch?v=j1THDLgL_bs;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Beach Boys\[2001] The Very Best Of\Heroes And Villians.mp3;The Beach Boys;Heroes And Villians;The Very Best Of;218.38847300068352;imported;v3GPRIZw_J0;https://music.youtube.com/watch?v=v3GPRIZw_J0;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Beach Boys\[2001] The Very Best Of\Surfer Girl.mp3;The Beach Boys;Surfer Girl;The Very Best Of;147.081161605312;imported;Xlcr04CB4jM;https://music.youtube.com/watch?v=Xlcr04CB4jM;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Hives\The Hives - Barely Legal (2001)\The Hives [Barely Legal] - 12 - Oh Lord ! When - How -.mp3;The Hives;Oh Lord ! When ? How ?;Barely Legal;102.04880745908588;imported;4XT6_iEeEck;https://music.youtube.com/watch?v=4XT6_iEeEck;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Rolling Stones\Sticky Fingers\05 You Gotta Move.m4a;The Rolling Stones;You Gotta Move;Sticky Fingers;153.29814058956916;imported;Qb-K8a4kBAQ;https://music.youtube.com/watch?v=Qb-K8a4kBAQ;85;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Rolling Stones\Sticky Fingers\10 Moonlight Mile.m4a;The Rolling Stones;Moonlight Mile;Sticky Fingers;356.21732426303856;imported;qpB8XyFSY5E;https://music.youtube.com/watch?v=qpB8XyFSY5E;85;
\\DESKTOP-U8AN9SJ\Musique\Ska\Ska P\El Vals Del Obrero\01 Gato López.mp3;Ska-P;Gato López;El Vals del Obrero;159.01562509158762;imported;xHf4nlWX-Zk;https://music.youtube.com/watch?v=xHf4nlWX-Zk;85;
\\DESKTOP-U8AN9SJ\Musique\Soundtrack\Ennio Morricone\Ennio Morricone - The Good, The Bad And The Ugly.mp3;Ennio Morricone;The Good, The Bad And The Ugly;Greatest Hits;158.51102040816326;imported;bBixD-rTB_c;https://music.youtube.com/watch?v=bBixD-rTB_c;85;
\\DESKTOP-U8AN9SJ\Musique\Soundtrack\Kill Bill 1\14 - Zamfir - EMG - The lonely Shepherd - www.EliteMusic.org.mp3;Zamfir;The lonely Shepherd;Kill Bill 1;260.50710152003387;imported;gkFlvCGaaRc;https://music.youtube.com/watch?v=gkFlvCGaaRc;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Soundtrack\Scrubs\05. Sammy Davis Jr - Candyman.mp3;Sammy Davis Jr.;Candyman;Scrubs;188.91755102040815;imported;Flqon7guXGU;https://music.youtube.com/watch?v=Flqon7guXGU;85;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Teuf\Radium\MasterPiss\08 - AgentOfChaos.mp3;Radium;AgentOfChaos;MasterPiss;313.48651654663144;imported;14mZjABjiAw;https://music.youtube.com/watch?v=14mZjABjiAw;85;
\\DESKTOP-U8AN9SJ\Musique\Variété Etrangère\Gipsy Kings\GIPSY KINGS - Djobi,Djoba.mp3;Gipsy Kings;Djobi,Djoba;Best Of;207.38673518234484;imported;Sik6eDQ18WE;https://music.youtube.com/watch?v=Sik6eDQ18WE;85;
\\DESKTOP-U8AN9SJ\Musique\Variété Française\Les Fatals Picards\7ème Ciel\04 De L'Amour A Revendre.mp3;Les Fatals Picards;De L'Amour A Revendre;7ème Ciel;179.48625662786657;imported;qb_YubGt_mQ;https://music.youtube.com/watch?v=qb_YubGt_mQ;85;
\\DESKTOP-U8AN9SJ\Musique\Variété Française\Les Ogres de Barback\Vous M'emmerdez! (2014)\10 - Sacre fils.mp3;Les Ogres de Barback feat. Lo'Jo & Fanfare Eyo'nle;Sacre fils;Vous m'emmerdez !;375.0946855939389;imported;sdSVf46bXBk;https://music.youtube.com/watch?v=sdSVf46bXBk;85;
\\DESKTOP-U8AN9SJ\Musique\DJ\Birdy nam nam\16.birdy nam nam -  new steps  breaking barriers (bonus track).mp3;Birdy Nam Nam;New Steps / Breaking Barriers (Bonus Track);Birdy Nam Nam;182.7096491827942;imported;YLQNGiVrspc;https://music.youtube.com/watch?v=YLQNGiVrspc;86;
\\DESKTOP-U8AN9SJ\Musique\Electro\Hits Dancefloor 2010\100_hits_dancefloor_2010_-_cd5_-_05_-_jyack_alls_-_lift_you_up.mp3;Jyack Alls;Lift You Up;Hits Dancefloor 2010;209.18857142857144;imported;vR0iV_q_Q7k;https://music.youtube.com/watch?v=vR0iV_q_Q7k;86;
\\DESKTOP-U8AN9SJ\Musique\Metal\No One Is Innocent\NO ONE IS INNOCENT - EPARGNE MOI.mp3;No One Is Innocent;EPARGNE MOI;No One Is Innocent;300.76207493846294;imported;vBz7QmPxDfA;https://music.youtube.com/watch?v=vBz7QmPxDfA;86;
\\DESKTOP-U8AN9SJ\Musique\Punk\NOFX\45 Or 46 Songs That Weren't Good Enough To Go On Our Other records\Disc 2\19. My Name's Bud.mp3;NOFX;My Name's Bud;45 Or 46 Songs That Weren't Good Enough To Go On Our Other Records;54.695081134416434;imported;9Qq20Cu6yKQ;https://music.youtube.com/watch?v=9Qq20Cu6yKQ;86;
\\DESKTOP-U8AN9SJ\Musique\Rap\Manau\Best Of (2007)\02. Mais Qui Est La Belette.mp3;Manau;Mais Qui Est La Belette?;Best Of;240.28739070544447;imported;Xs2Hv6yCk7M;https://music.youtube.com/watch?v=Xs2Hv6yCk7M;86;
\\DESKTOP-U8AN9SJ\Musique\Rap\Manau\Best Of (2007)\10. Mytho Du Ghetto.mp3;Manau;Mytho Du Ghetto;Best Of;220.89716200506052;imported;rTwTnQboWL0;https://music.youtube.com/watch?v=rTwTnQboWL0;86;
\\DESKTOP-U8AN9SJ\Musique\Rap\Manau\Best Of (2007)\13. Un Peu De Soleil.mp3;Manau;Un Peu De Soleil;Best Of;269.39888434071565;imported;tItwVCG5EKk;https://music.youtube.com/watch?v=tItwVCG5EKk;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Anthony B\Best Of ANTHONY B\05-anthony_b-territory-hlc.mp3;Anthony B;Territory;Life Over Death;228.97629402134206;imported;Gmh97A3mKDM;https://music.youtube.com/watch?v=Gmh97A3mKDM;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Capleton\2000 - Capleton - More Fire\Capleton - 18 - Love Is Coming at You (Anthony Red Roze, Ant.mp3;Capleton;Love Is Coming at You (Anthony;More Fire;222.76071550688252;imported;HMI6brrWeMY;https://music.youtube.com/watch?v=HMI6brrWeMY;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Capleton\2002 - Capleton - Still Blazin\Capleton - 08 - Hail King Selassie f. Luciano.mp3;Capleton;Hail King Selassie f. Luciano;Still Blazin;228.91981125624014;imported;KQnjV2T7y5U;https://music.youtube.com/watch?v=KQnjV2T7y5U;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Delly Ranx\2009 - Delly Ranx - Good Profile\Delly Ranx - Hold Me Close (feat. Fiona).mp3;Delly Ranx;Hold Me Close (feat. Fiona);Good Profile;238.39161004970128;imported;4yakLVODZDs;https://music.youtube.com/watch?v=4yakLVODZDs;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2006 - Perfect - Giddimani\18-perfect-little_old_lady-rks.mp3;Perfect;Little Old Lady;Giddimani;261.59020408163263;imported;fouBIwEk0ZM;https://music.youtube.com/watch?v=fouBIwEk0ZM;86;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\14-shaggy-dont_ask_her_that_feat._nicole_scherzinger.mp3;Shaggy;Don't Ask Her That feat. Nicole Scherzinger;Clothes Drop (Advance);265.43020408163267;imported;DztKlJ9ZMLI;https://music.youtube.com/watch?v=DztKlJ9ZMLI;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\Shaggy - Boombastic\11 - Shaggy - Day Oh .mp3;Shaggy;The Day Oh;Boombastic;237.44923586586242;imported;QjsIdrCfiKM;https://music.youtube.com/watch?v=QjsIdrCfiKM;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\TOK\2003 - T.O.K. - We re Back\11-tok-nuh_ruff_like_we-rks.mp3;TOK                           ;Nuh Ruff Like We              ;We're Back !                  ;235.04613560713145;imported;Y6uGoa2qTuE;https://music.youtube.com/watch?v=Y6uGoa2qTuE;86;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Tryo\Grain de sable\09 Ta realite.mp3;Tryo;Ta realite;Grain de sable;229.6639809982186;imported;9ziTreRBc_4;https://music.youtube.com/watch?v=9ziTreRBc_4;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\America\The Best Of America\15. Ventura Highway (live).mp3;America;Ventura Highway (live);Best Of;216.73368323717492;imported;tnV7dTXlXxs;https://music.youtube.com/watch?v=tnV7dTXlXxs;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Bloodhood Gang\Bad Touch.mp3;Bloodhood Gang;Bad Touch;Hooray For Boobies;261.32897959183674;imported;523Lqlk4fm8;https://music.youtube.com/watch?v=523Lqlk4fm8;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Crosby Stills and Nash\Greatest Hits (2005)\04-Crosby_Stills_Nash_And_Young-Southern_Cross-HHI.mp3;Crosby Stills Nash And Young;Southern Cross;Greatest Hits;281.3648979591837;imported;IHL-6cUtZj0;https://music.youtube.com/watch?v=IHL-6cUtZj0;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Crosby Stills and Nash\Greatest Hits (2005)\07-Crosby_Stills_Nash_And_Young-Shadow_Captain-HHI.mp3;Crosby Stills Nash And Young;Shadow Captain;Greatest Hits;273.34530612244896;imported;SGvR_wTY1qs;https://music.youtube.com/watch?v=SGvR_wTY1qs;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Crosby Stills and Nash\Greatest Hits (2005)\10-Crosby_Stills_Nash_And_Young-See_the_Changes-HHI.mp3;Crosby Stills Nash And Young;See the Changes;Greatest Hits;179.80081632653062;imported;QXoWmM1oEp8;https://music.youtube.com/watch?v=QXoWmM1oEp8;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Guns N' Roses\1987 - Guns N Roses - Appetite For Destruction\09 - Guns 'n Roses - Sweet Child o'mine.mp3;Guns N' Roses;Sweet Child o'mine;Appetite For Destruction;356.5504830941472;imported;oMfMUfgjiLg;https://music.youtube.com/watch?v=oMfMUfgjiLg;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Early Day\04-Communication Breakdown - Led Zeppelin.mp3;Led Zeppelin;Communication Breakdown;Early Day;148.6767884489171;imported;3EH7QMVnSRI;https://music.youtube.com/watch?v=3EH7QMVnSRI;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Early Day\08-Nobody's Fault But Mine - Led Zeppelin.mp3;Led Zeppelin;Nobody's Fault But Mine;Early Day;377.9088607199481;imported;9_kqkZTZYrg;https://music.youtube.com/watch?v=9_kqkZTZYrg;86;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Early Day\11-The Battle of Evermore - Led Zeppelin.mp3;Led Zeppelin;The Battle of Evermore;Early Day;352.7906241210113;imported;88b0OYxdtyM;https://music.youtube.com/watch?v=88b0OYxdtyM;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Early Day\12-When the Levee Breaks - Led Zeppelin.mp3;Led Zeppelin;When the Levee Breaks;Early Day;430.27708847704474;imported;FFDYuO53BUk;https://music.youtube.com/watch?v=FFDYuO53BUk;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\03 - Communication Breakdown.mp3;Led Zeppelin;Communication Breakdown;Greatest Hits;146.5793626193298;imported;3EH7QMVnSRI;https://music.youtube.com/watch?v=3EH7QMVnSRI;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\07 - The Battle of Evermore.mp3;Led Zeppelin;The Battle of Evermore;Greatest Hits;337.1587148196867;imported;88b0OYxdtyM;https://music.youtube.com/watch?v=88b0OYxdtyM;86;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Rock\Led Zeppelin\Greatest hits\08 - Nobody's Fault But Mine.mp3;Led Zeppelin;Nobody's Fault But Mine;Greatest Hits;376.1942721696209;imported;9_kqkZTZYrg;https://music.youtube.com/watch?v=9_kqkZTZYrg;86;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Rock\Steppenwolf\Born To Be Wild(1966 - 1990)\16 Steppenwolf - Give Me News I Can Use.mp3;Steppenwolf;Give Me News I Can Use;Born To Be Wild A Retrospective;221.55968133822313;imported;M5eiIwTxiIY;https://music.youtube.com/watch?v=M5eiIwTxiIY;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Rolling Stones\Sticky Fingers\07 I Got the Blues.m4a;The Rolling Stones;I Got the Blues;Sticky Fingers;234.9859410430839;imported;3B-aFsFBgc0;https://music.youtube.com/watch?v=3B-aFsFBgc0;86;
\\DESKTOP-U8AN9SJ\Musique\Rock\The Rolling Stones\Sticky Fingers\08 Sister Morphine.m4a;The Rolling Stones;Sister Morphine;Sticky Fingers;334.9478458049887;imported;GrwwiAUYdpA;https://music.youtube.com/watch?v=GrwwiAUYdpA;86;
\\DESKTOP-U8AN9SJ\Musique\Ska\Ska P\Planeta Eskoria\10 - Ska-P - E.T.T.s.mp3;Ska-P;E.T.T.s;Planeta Eskoria;247.64275363734012;imported;IMIxHTQzBoM;https://music.youtube.com/watch?v=IMIxHTQzBoM;86;
\\DESKTOP-U8AN9SJ\Musique\Teuf\Anticptik Kaotek - kick the anthill.mp3;Anticptik Kaotek;kick the anthill;                              ;339.27836734693875;imported;bCj5K5tjtbA;https://music.youtube.com/watch?v=bCj5K5tjtbA;86;
\\DESKTOP-U8AN9SJ\Musique\Variété Etrangère\Amadou et Mariam\Dimanche A Bamako\05 - Sénégal Fast Food.mp3;Amadou et Mariam;Sénégal Fast Food;Dimanche A Bamako;259.1617224880383;imported;SCFzEiKnkmI;https://music.youtube.com/watch?v=SCFzEiKnkmI;86;
\\DESKTOP-U8AN9SJ\Musique\Variété Etrangère\Mano Negra\Patchanka\10 Takin' it Up.mp3;Mano Negra;Takin' it Up;Patchanka;220.152;imported;h6ibdELXtn4;https://music.youtube.com/watch?v=h6ibdELXtn4;86;
\\DESKTOP-U8AN9SJ\Musique\Variété Française\Les Fatals Picards\Public\02 Moi je vis chez Amélie Poulain.mp3;Les Fatals Picards;Moi Je Vis Chez Amélie;Public;190.24156014626374;imported;lUjuv24_jYs;https://music.youtube.com/watch?v=lUjuv24_jYs;86;
\\DESKTOP-U8AN9SJ\Musique\Alternative\Franz Ferdinand\Singles, B-sides, Covers, Rarities\03 - All for You, Sophia.mp3;Franz Ferdinand;All for You, Sophia;Singles, B-sides, Covers, Rarities;180.28145838461748;imported;JXAohkOWvsw;https://music.youtube.com/watch?v=JXAohkOWvsw;87;
\\DESKTOP-U8AN9SJ\Musique\Blues\Mickey 3D\La Trêve\12 Méfie-Toi.mp3;Mickey 3D;MÃ©fie-Toi;La Treve;260.34458176448874;imported;h00Eq6WpPl0;https://music.youtube.com/watch?v=h00Eq6WpPl0;87;
\\DESKTOP-U8AN9SJ\Musique\Electro\David E. Sugar\Memory Store (2010)\07 Cambridge Sums.mp3;David E. Sugar;Cambridge Sums;Memory Store;213.37346274777855;imported;CYbysixXtg8;https://music.youtube.com/watch?v=CYbysixXtg8;87;
